group_id,name,path,size,size_readable,width,height,mtime
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\stand\south\11.png,5348,5.22 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\attack01\northeast\11.png,5353,5.23 KB,,,2020-09-11 21:05:04
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\attack01\east\11.png,5377,5.25 KB,,,2020-09-11 21:05:04
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\attack01\east\11.png,5415,5.29 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\skill01\northeast\11.png,5474,5.35 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\stand\east\11.png,5585,5.45 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\attack01\south\11.png,5604,5.47 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\skill01\east\11.png,5647,5.51 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\stand\northeast\11.png,5655,5.52 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\run\east\11.png,5665,5.53 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\idle\east\11.png,5731,5.60 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\skill01\northeast\11.png,5750,5.62 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\skill01\north\11.png,5791,5.66 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\run\southeast\11.png,5800,5.66 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\stand\south\11.png,5801,5.67 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\idle\northeast\11.png,5860,5.72 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\Assets\AssetRaw\UI\Emoji\11.png,5931,5.79 KB,,,2020-09-11 21:09:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\skill01\northeast\11.png,6052,5.91 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\attack01\northeast\11.png,6070,5.93 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\attack01\southeast\11.png,6139,6.00 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\idle\southeast\11.png,6148,6.00 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\skill01\south\11.png,6150,6.01 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\idle\east\11.png,6199,6.05 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\idle\south\11.png,6210,6.06 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\stand\south\11.png,6224,6.08 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\run\northeast\11.png,6226,6.08 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\run\south\11.png,6242,6.10 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\skill01\east\11.png,6278,6.13 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\attack01\north\11.png,6354,6.21 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\stand\north\11.png,6383,6.23 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\stand\east\11.png,6388,6.24 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\stand\northeast\11.png,6395,6.25 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\stand\southeast\11.png,6459,6.31 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\run\northeast\11.png,6463,6.31 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\skill01\southeast\11.png,6471,6.32 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\attack01\north\11.png,6549,6.40 KB,,,2020-09-11 21:05:04
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\run\southeast\11.png,6574,6.42 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\idle\north\11.png,6609,6.45 KB,,,2020-09-11 21:05:06
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\idle\east\11.png,6611,6.46 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\idle\north\11.png,6635,6.48 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\idle\southeast\11.png,6656,6.50 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\skill01\east\11.png,6659,6.50 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\skill01\north\11.png,6672,6.52 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\attack01\southeast\11.png,6728,6.57 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\attack01\east\11.png,6809,6.65 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Bottom\151406601\run\east\11.png,6896,6.73 KB,,,2020-09-11 20:53:32
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\idle\south\11.png,8653,8.45 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\attack01\south\11.png,8668,8.46 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\skill01\south\11.png,8952,8.74 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\stand\north\11.png,9221,9.00 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\run\east\11.png,9399,9.18 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\run\north\11.png,9419,9.20 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\skill01\northeast\11.png,9448,9.23 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\stand\east\11.png,9560,9.34 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\attack01\northeast\11.png,9682,9.46 KB,,,2020-09-11 20:53:28
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\idle\northeast\11.png,9711,9.48 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\run\southeast\11.png,10503,10.26 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\stand\northeast\11.png,10538,10.29 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\skill01\north\11.png,10560,10.31 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\stand\southeast\11.png,10607,10.36 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\attack01\east\11.png,10658,10.41 KB,,,2020-09-11 20:53:28
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\attack01\north\11.png,10669,10.42 KB,,,2020-09-11 20:53:28
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\run\northeast\11.png,10671,10.42 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\idle\north\11.png,10694,10.44 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\skill01\east\11.png,10698,10.45 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\skill01\southeast\11.png,10703,10.45 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\idle\east\11.png,10733,10.48 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\stand\south\11.png,10741,10.49 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\idle\southeast\11.png,10954,10.70 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\attack01\southeast\11.png,10964,10.71 KB,,,2020-09-11 20:53:30
1150,11.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Back\151404601\run\south\11.png,11018,10.76 KB,,,2020-09-11 20:53:30
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\Assets\AssetRaw\UI\Fonts\LevelFont1\9.png,293,293 B,,,2024-10-15 21:00:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\Assets\AssetRaw\UI\Fonts\LevelFont2\9.png,293,293 B,,,2024-10-15 21:00:10
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\Assets\AssetRaw\UI\Fonts\BattleDataFont\9.png,1119,1.09 KB,,,2020-09-11 21:09:08
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\skill01\south\9.png,2468,2.41 KB,,,2020-09-11 20:53:38
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\attack01\south\9.png,2507,2.45 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\idle\north\9.png,2717,2.65 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\run\south\9.png,2951,2.88 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\run\southeast\9.png,2952,2.88 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\stand\east\9.png,2962,2.89 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\idle\south\9.png,2994,2.92 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\run\south\9.png,3041,2.97 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\stand\north\9.png,3072,3.00 KB,,,2020-09-11 21:05:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\attack01\north\9.png,3181,3.11 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\skill01\north\9.png,3271,3.19 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\run\north\9.png,3272,3.20 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\stand\north\9.png,3301,3.22 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\stand\southeast\9.png,3313,3.24 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\run\east\9.png,3314,3.24 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\run\northeast\9.png,3335,3.26 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\stand\east\9.png,3349,3.27 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\stand\northeast\9.png,3373,3.29 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\idle\northeast\9.png,3401,3.32 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\attack01\southeast\9.png,3406,3.33 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\skill01\south\9.png,3448,3.37 KB,,,2020-09-11 21:05:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\attack01\south\9.png,3532,3.45 KB,,,2020-09-11 21:05:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\run\north\9.png,3556,3.47 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\skill01\southeast\9.png,3572,3.49 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\attack01\east\9.png,3632,3.55 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\stand\south\9.png,3654,3.57 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\idle\southeast\9.png,3676,3.59 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\skill01\south\9.png,3700,3.61 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\attack01\northeast\9.png,3744,3.66 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\skill01\northeast\9.png,3752,3.66 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\idle\east\9.png,3784,3.70 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\skill01\south\9.png,3786,3.70 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\skill01\north\9.png,3787,3.70 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\idle\northeast\9.png,3824,3.73 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\attack01\south\9.png,3831,3.74 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\idle\south\9.png,3921,3.83 KB,,,2020-09-11 21:05:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Top\155405000\skill01\east\9.png,3928,3.84 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\idle\north\9.png,3929,3.84 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\stand\south\9.png,3963,3.87 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\attack01\southeast\9.png,3968,3.88 KB,,,2020-09-11 20:53:34
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\idle\south\9.png,3975,3.88 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\attack01\north\9.png,4023,3.93 KB,,,2020-09-11 20:53:34
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\stand\southeast\9.png,4025,3.93 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\attack01\south\9.png,4037,3.94 KB,,,2020-09-11 20:53:34
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\stand\north\9.png,4037,3.94 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\attack01\northeast\9.png,4102,4.01 KB,,,2020-09-11 20:53:34
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\skill01\southeast\9.png,4102,4.01 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\idle\southeast\9.png,4112,4.02 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\skill01\northeast\9.png,4123,4.03 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\stand\northeast\9.png,4124,4.03 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\run\southeast\9.png,4152,4.05 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\run\south\9.png,4233,4.13 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\attack01\east\9.png,4241,4.14 KB,,,2020-09-11 20:53:34
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\stand\east\9.png,4249,4.15 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\idle\south\9.png,4261,4.16 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\run\northeast\9.png,4263,4.16 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\idle\north\9.png,4293,4.19 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\skill01\east\9.png,4312,4.21 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\run\southeast\9.png,4314,4.21 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\idle\east\9.png,4329,4.23 KB,,,2020-09-11 20:53:36
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\skill01\southeast\9.png,4383,4.28 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Weapon\Wizard\6\Male\157411602\run\north\9.png,4386,4.28 KB,,,2020-09-11 21:05:06
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\6\Male\Top\151405601\attack01\southeast\9.png,4422,4.32 KB,,,2020-09-11 20:53:32
1151,9.png,E:\software\HxMobileClient\HX_CLIENT\ArtWork\Character\Player\Wizard\Body\Male\Bottom\155406000\run\east\9.png,4449,4.34 KB,,,2020-09-11 20:53:36
